period,capacity_mwh,reserve_mw,supply_mw,deficit_mwh,requested_mwh,hydrogen_energy_mwh,max_state_error,initial_inventory,terminal_inventory,deficit_pct,terminal_restoration_mwh,restored_hydrogen_energy_mwh
development,1.0,0.5,0.4,3.0291147555807715e-10,201.00477828691646,1703.382452911344,0.0,0.5173258652417749,0.5300568357918409,1.5069864415148277e-10,-0.01196711231706204,1703.394420023661
development,1.0,0.75,0.0,111.03068391918663,301.5071674303827,24.8598587630612,0.0,0.1079949222987789,0.5441466553696007,36.82522205540051,-0.4099826290865725,25.269841392147775
development,1.0,0.75,0.025,49.82589414346911,301.5071674303827,68.05470403024023,0.0,0.1694194672141415,0.5450774163673696,16.52560851807073,-0.3531184722040344,68.40782250244426
development,1.0,0.75,0.05,24.149618977912105,301.5071674303827,150.26550447498235,0.0,0.2322611719702594,0.5450852536608787,8.009633463684805,-0.2940546367891821,150.55955911177153
development,1.0,0.75,0.1,9.099857551566911,301.5071674303827,355.2734079871297,0.0,0.3578454708884673,0.5450852536877523,3.0181231275929936,-0.17600539583132788,355.44941338296104
development,1.0,0.75,0.2,2.73817320853543,301.5071674303827,790.8210184626585,0.0,0.4901094067264994,0.5450852536877705,0.9081618960742177,-0.05167729614359484,790.872695758802
development,1.0,0.75,0.4,1.4913932390145648,301.5071674303827,1673.0289428990093,0.0,0.5103273427183412,0.5450852536877707,0.4946460317096521,-0.032672436311263715,1673.0616153353205
development,2.0,0.25,0.0,30.28260154576289,100.50238914345823,1.7864785116751107,0.0,0.7479615622796519,0.2819190930068818,30.13122553985972,0.49578986092847893,1.2906886507466317
development,2.0,0.25,0.025,5.521007232903415e-10,100.50238914345823,78.11640150854184,0.0,0.8615139304015179,1.0150284178959472,5.493408942769178e-10,-0.14430361824476354,78.2607051267866
development,2.0,0.25,0.05,6.017626579317841e-10,100.50238914345823,188.8724738651024,0.0,0.9637721709818492,1.0150284178959648,5.987545799262755e-10,-0.04818087209926863,188.92065473720166
development,2.0,0.25,0.1,6.088710451557622e-10,100.50238914345823,409.95781990130865,0.0,1.0068853468003385,1.0150284178959672,6.058274338997583e-10,-0.007654486829891004,409.96547438813855
